Date,Phone,Room,Campaign,CampaignId,User,MessageId,Message,Status,ReceivedAt,Cost,Type
"7/14/2025 2:55:23 PM","2221000001","Default","8","9008","hec_tre_san@hotmail.com","4054","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:23 PM","$0.02","Número corto"
"7/14/2025 2:55:23 PM","2221000002","Default","8","9008","hec_tre_san@hotmail.com","4055","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:23 PM","$0.02","Número corto"
"7/14/2025 2:55:23 PM","9511000002","Default","8","9008","hec_tre_san@hotmail.com","4052","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:23 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9511000000","Default","8","9008","hec_tre_san@hotmail.com","4050","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9511000001","Default","8","9008","hec_tre_san@hotmail.com","4051","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7771000002","Default","8","9008","hec_tre_san@hotmail.com","4046","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3111000000","Default","8","9008","hec_tre_san@hotmail.com","4047","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3111000001","Default","8","9008","hec_tre_san@hotmail.com","4048","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3111000002","Default","8","9008","hec_tre_san@hotmail.com","4049","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7771000001","Default","8","9008","hec_tre_san@hotmail.com","4045","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4431000001","Default","8","9008","hec_tre_san@hotmail.com","4042","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4431000002","Default","8","9008","hec_tre_san@hotmail.com","4043","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7771000000","Default","8","9008","hec_tre_san@hotmail.com","4044","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7221000001","Default","8","9008","hec_tre_san@hotmail.com","4039","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7221000002","Default","8","9008","hec_tre_san@hotmail.com","4040","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4431000000","Default","8","9008","hec_tre_san@hotmail.com","4041","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7711000002","Default","8","9008","hec_tre_san@hotmail.com","4037","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7221000000","Default","8","9008","hec_tre_san@hotmail.com","4038","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7711000000","Default","8","9008","hec_tre_san@hotmail.com","4035","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7711000001","Default","8","9008","hec_tre_san@hotmail.com","4036","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7471000001","Default","8","9008","hec_tre_san@hotmail.com","4033","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7471000002","Default","8","9008","hec_tre_san@hotmail.com","4034","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4771000002","Default","8","9008","hec_tre_san@hotmail.com","4031","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","7471000000","Default","8","9008","hec_tre_san@hotmail.com","4032","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6181000000","Default","8","9008","hec_tre_san@hotmail.com","4026","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6181000001","Default","8","9008","hec_tre_san@hotmail.com","4027","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6181000002","Default","8","9008","hec_tre_san@hotmail.com","4028","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4771000000","Default","8","9008","hec_tre_san@hotmail.com","4029","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4771000001","Default","8","9008","hec_tre_san@hotmail.com","4030","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9611000001","Default","8","9008","hec_tre_san@hotmail.com","4021","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9611000002","Default","8","9008","hec_tre_san@hotmail.com","4022","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6141000000","Default","8","9008","hec_tre_san@hotmail.com","4023","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6141000001","Default","8","9008","hec_tre_san@hotmail.com","4024","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6141000002","Default","8","9008","hec_tre_san@hotmail.com","4025","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3121000000","Default","8","9008","hec_tre_san@hotmail.com","4017","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3121000001","Default","8","9008","hec_tre_san@hotmail.com","4018","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","3121000002","Default","8","9008","hec_tre_san@hotmail.com","4019","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9611000000","Default","8","9008","hec_tre_san@hotmail.com","4020","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9811000002","Default","8","9008","hec_tre_san@hotmail.com","4013","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","8441000000","Default","8","9008","hec_tre_san@hotmail.com","4014","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","8441000001","Default","8","9008","hec_tre_san@hotmail.com","4015","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","8441000002","Default","8","9008","hec_tre_san@hotmail.com","4016","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6121000002","Default","8","9008","hec_tre_san@hotmail.com","4010","dsad{ID} dsadsa{Teléfono} ","3","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9811000000","Default","8","9008","hec_tre_san@hotmail.com","4011","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","9811000001","Default","8","9008","hec_tre_san@hotmail.com","4012","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6861000001","Default","8","9008","hec_tre_san@hotmail.com","4006","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6861000002","Default","8","9008","hec_tre_san@hotmail.com","4007","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6121000000","Default","8","9008","hec_tre_san@hotmail.com","4008","dsad{ID} dsadsa{Teléfono} ","4","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6121000001","Default","8","9008","hec_tre_san@hotmail.com","4009","dsad{ID} dsadsa{Teléfono} ","1","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4491000002","Default","8","9008","hec_tre_san@hotmail.com","4004","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","6861000000","Default","8","9008","hec_tre_san@hotmail.com","4005","dsad{ID} dsadsa{Teléfono} ","2","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:20 PM","4491000001","Default","8","9008","hec_tre_san@hotmail.com","4003","dsad{ID} dsadsa{Teléfono} ","0","7/14/2025 2:55:20 PM","$0.02","Número corto"
"7/14/2025 2:55:12 PM","4491000000","Default","8","9008","hec_tre_san@hotmail.com","4002","dsad{ID} dsadsa{Teléfono} ","5","7/14/2025 2:55:12 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4441000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3027","hola que tal ","1","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4441000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3028","hola que tal ","2","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4421000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3024","hola que tal ","4","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4421000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3025","hola que tal ","5","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4441000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3026","hola que tal ","3","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4421000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3023","hola que tal ","0","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","3111000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3022","hola que tal ","3","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4431000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3017","hola que tal ","0","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4431000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3018","hola que tal ","0","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","4431000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3019","hola que tal ","5","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","3111000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3020","hola que tal ","5","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","3111000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3021","hola que tal ","2","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","6181000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3015","hola que tal ","2","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:10 PM","6181000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3016","hola que tal ","4","6/30/2025 9:59:10 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6141000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3013","hola que tal ","5","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6181000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3014","hola que tal ","3","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6121000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3006","hola que tal ","1","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6121000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3007","hola que tal ","1","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","3121000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3008","hola que tal ","3","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","3121000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3009","hola que tal ","2","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","3121000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3010","hola que tal ","2","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6141000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3011","hola que tal ","1","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6141000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3012","hola que tal ","3","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","4491000001","Default","campañas 2","7008","hec_tre_san@hotmail.com","3003","hola que tal ","4","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","4491000002","Default","campañas 2","7008","hec_tre_san@hotmail.com","3004","hola que tal ","2","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:08 PM","6121000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3005","hola que tal ","4","6/30/2025 9:59:08 PM","$0.02","Número corto"
"6/30/2025 9:59:03 PM","4491000000","Default","campañas 2","7008","hec_tre_san@hotmail.com","3002","hola que tal ","0","6/30/2025 9:59:03 PM","$0.02","Número corto"
"6/23/2025 11:42:13 AM","6184966707","Default","Prueba en vivo","5005","hec_tre_san@hotmail.com","1091","hola {Variable} ","0","6/23/2025 11:42:13 AM","$0.02","Número corto"
